target_name,run,gen,X_L,X_F,X_B,X_C,f_L,f_F,f_B,f_C,mean_fitness,mean_p_F_given_L,mean_p_L_given_F,mean_p_L_given_B,CM
1B,2,48,0.45,0.22,0.24,0.09,0.003566,0.006144,0.485002,0.505288,0.011993399446839748,0.9208709946339171,0.02410928283339939,0.001146000082953246,0.00971
1B,2,49,0.45,0.22,0.24,0.09,0.003476,0.006386,0.484952,0.505186,0.011994089790347391,0.9169107923088669,0.022782246224944545,0.0012248498057960333,0.009862
1B,2,50,0.45,0.22,0.24,0.09,0.003738,0.006846,0.484652,0.504764,0.01198528958755661,0.9180611341938586,0.022301245621265096,0.0014977213589719843,0.010584
1B,2,51,0.45,0.22,0.24,0.09,0.003468,0.005968,0.48513,0.505434,0.011995535818949311,0.9242331628528355,0.022040548929375074,0.0012179317386579289,0.009436
1B,2,52,0.45,0.22,0.24,0.09,0.003626,0.006814,0.484718,0.504842,0.01198913109869486,0.9253856297747367,0.024968761246191386,0.0012208064939482047,0.01044
1B,2,53,0.45,0.22,0.24,0.09,0.00352,0.006116,0.485028,0.505336,0.01199460478299456,0.9250279714600929,0.024512459053054846,0.0014025039779220116,0.009636
1B,2,54,0.45,0.22,0.24,0.09,0.003754,0.007442,0.484418,0.504386,0.011981316759318628,0.9290238517311525,0.025294840699910656,0.0018317601167116403,0.011196
1B,2,55,0.45,0.22,0.24,0.09,0.003654,0.00675,0.484728,0.504868,0.011989075139779704,0.9275035054704137,0.02425156779020132,0.001528600145177374,0.010404
1B,2,56,0.45,0.22,0.24,0.09,0.003828,0.00722,0.484488,0.504464,0.011981173074059518,0.9294012746510905,0.026227711666205255,0.0015101478125583026,0.011047999999999999
1B,2,57,0.45,0.22,0.24,0.09,0.00354,0.005798,0.485138,0.505524,0.011996684116187062,0.9278921501840862,0.025000428625595185,0.00140491825109178,0.009338
1B,2,58,0.45,0.22,0.24,0.09,0.003504,0.005732,0.485168,0.505596,0.011997716511568243,0.9289124042912559,0.027739901696227882,0.001259171878713643,0.009236000000000001
1B,2,59,0.45,0.22,0.24,0.09,0.003704,0.007126,0.48457,0.5046,0.011984252671027146,0.9302335972928514,0.02884845834526401,0.0015499883535004453,0.01083
1B,2,60,0.45,0.22,0.24,0.09,0.003476,0.006448,0.484938,0.505138,0.011993511423491266,0.9319418410400194,0.024412424303681818,0.001253170400248092,0.009923999999999999
1B,2,61,0.45,0.22,0.24,0.09,0.003566,0.006174,0.484998,0.505262,0.01199168612746812,0.935684899733033,0.025186082984756733,0.0014507990797015184,0.00974
1B,2,62,0.45,0.22,0.24,0.09,0.003618,0.006308,0.484878,0.505196,0.011995236126531016,0.935862454719766,0.023148134375455577,0.0016117737200031254,0.009926
1B,2,63,0.45,0.22,0.24,0.09,0.003704,0.006206,0.484898,0.505192,0.011990704088300172,0.9388194997651148,0.02369395352453178,0.0015232430119982978,0.009909999999999999
1B,2,64,0.45,0.22,0.24,0.09,0.003502,0.005814,0.48515,0.505534,0.011997023468742042,0.9410253331456402,0.022659547265350553,0.0012474499319416806,0.009316
1B,2,65,0.45,0.22,0.24,0.09,0.003422,0.005514,0.48532,0.505744,0.012000879927962095,0.9475557249932602,0.020331817730980403,0.0012834025837726172,0.008936
1B,2,66,0.45,0.22,0.24,0.09,0.003436,0.004906,0.48553,0.506128,0.012002494465262166,0.9495914632263539,0.018788834824557784,0.0012167657814364753,0.008341999999999999
1B,2,67,0.45,0.22,0.24,0.09,0.00348,0.005586,0.485216,0.505718,0.011997931956980575,0.9505800963822708,0.01979879143431198,0.0015298560901438473,0.009066
1B,2,68,0.45,0.22,0.24,0.09,0.003584,0.005704,0.485132,0.50558,0.011995605372475798,0.9496109332894034,0.018081469430956107,0.0018717181755118144,0.009288
1B,2,69,0.45,0.22,0.24,0.09,0.00329,0.004784,0.485646,0.50628,0.012005442844645718,0.9496605812391433,0.018682309391015173,0.001219248032206369,0.008074
1B,2,70,0.45,0.22,0.24,0.09,0.003372,0.005466,0.4853,0.505862,0.012000846597030854,0.9517610000782059,0.017083266243135185,0.0015315851277122143,0.008838
1B,2,71,0.45,0.22,0.24,0.09,0.003318,0.005128,0.485496,0.506058,0.012004820061968232,0.9555429049987829,0.017829929788759125,0.0014002801575603164,0.008446
1B,2,72,0.45,0.22,0.24,0.09,0.003426,0.004706,0.485602,0.506266,0.012005308853981324,0.9562485845308274,0.016053293545087235,0.0014939636443334077,0.008132
1B,2,73,0.45,0.22,0.24,0.09,0.003328,0.004838,0.485596,0.506238,0.012004717290380724,0.9566455201745555,0.016778363000467745,0.001313083171524687,0.008166
1B,2,74,0.45,0.22,0.24,0.09,0.003256,0.004554,0.485758,0.506432,0.01200883629098319,0.9566635280631642,0.01981920629726627,0.0009773920451148176,0.00781
1B,2,75,0.45,0.22,0.24,0.09,0.003292,0.004786,0.485622,0.5063,0.012007459353806375,0.957864013223178,0.021231583138174484,0.0012944969100892529,0.008078
1B,2,76,0.45,0.22,0.24,0.09,0.00348,0.005188,0.485346,0.505986,0.012000413243579228,0.9607611185101269,0.020182663423148176,0.001683151919775836,0.008668
1B,2,77,0.45,0.22,0.24,0.09,0.003586,0.005432,0.485236,0.505746,0.011996803186658139,0.9595562574832548,0.02123129135136095,0.0016507942505907427,0.009018
1B,2,78,0.45,0.22,0.24,0.09,0.003388,0.005234,0.485428,0.50595,0.012000241738863708,0.9623644649537894,0.019498157222501165,0.001428724591357838,0.008622
1B,2,79,0.45,0.22,0.24,0.09,0.003288,0.0053,0.485434,0.505978,0.012003965249012637,0.9618994532440542,0.020921387903660566,0.0013584884894596737,0.008588
1B,2,80,0.45,0.22,0.24,0.09,0.00342,0.005136,0.485432,0.506012,0.012001692723217754,0.9648260591045523,0.021817562058270814,0.0014004495816537117,0.008556
1B,2,81,0.45,0.22,0.24,0.09,0.003336,0.004766,0.485586,0.506312,0.012004845379414313,0.9645009213331148,0.02218998936279482,0.0014286650001888947,0.008102
1B,2,82,0.45,0.22,0.24,0.09,0.003256,0.004628,0.485712,0.506404,0.012007817700172249,0.9632946195087003,0.021406180448112534,0.0012227068857536627,0.007884
1B,2,83,0.45,0.22,0.24,0.09,0.003578,0.00484,0.485468,0.506114,0.012002901925492776,0.9649934855242192,0.020457637120785726,0.001485786329145025,0.008418
1B,2,84,0.45,0.22,0.24,0.09,0.003178,0.004526,0.485816,0.50648,0.012008854821635872,0.9650004766763911,0.021921442247778426,0.0009654344177719658,0.007703999999999999
1B,2,85,0.45,0.22,0.24,0.09,0.003246,0.004738,0.485664,0.506352,0.012009492875623815,0.9667071667576201,0.021531390645373533,0.0014040749281960007,0.007984
1B,2,86,0.45,0.22,0.24,0.09,0.00334,0.004816,0.485608,0.506236,0.01200454637883227,0.9653396271393583,0.021258840045559127,0.0013124907292623729,0.008156
1B,2,87,0.45,0.22,0.24,0.09,0.003298,0.004388,0.485766,0.506548,0.012007207186002705,0.9654341594813022,0.02055512001201023,0.001335776667788762,0.007686
1B,2,88,0.45,0.22,0.24,0.09,0.003466,0.005312,0.485336,0.505886,0.011999950572448724,0.9647670578507159,0.02037698924699606,0.0014779856091217626,0.008778
1B,2,89,0.45,0.22,0.24,0.09,0.003432,0.004704,0.485616,0.506248,0.012004217713966567,0.9652771624982963,0.019878685673519598,0.0012897868492834368,0.008136000000000001
1B,2,90,0.45,0.22,0.24,0.09,0.003326,0.00455,0.485684,0.50644,0.012009125270172862,0.9651318924601437,0.019419621872643972,0.0014397624839813136,0.007876000000000001
1B,2,91,0.45,0.22,0.24,0.09,0.003298,0.00457,0.485688,0.506444,0.012005194383321864,0.9636156895956413,0.018426049677388267,0.0014467839809841117,0.007868
1B,2,92,0.45,0.22,0.24,0.09,0.003422,0.005036,0.485472,0.50607,0.01200317934053436,0.9641887501939522,0.017346231784589237,0.0015909729541901927,0.008458
1B,2,93,0.45,0.22,0.24,0.09,0.003298,0.00471,0.485658,0.506334,0.01200763434861371,0.9628391557517627,0.01580380792050442,0.0012593950047183988,0.008008
1B,2,94,0.45,0.22,0.24,0.09,0.003222,0.00454,0.485772,0.506466,0.012006860398634522,0.9617025023068679,0.01810382925140034,0.0011348778095236333,0.007762
1B,2,95,0.45,0.22,0.24,0.09,0.0032,0.004136,0.485938,0.506726,0.012011330328917422,0.9618613040820253,0.016994333205085102,0.0011234815879316885,0.0073360000000000005
1B,2,96,0.45,0.22,0.24,0.09,0.003288,0.004782,0.485626,0.506304,0.012006670318930763,0.9580939077561605,0.018328919456709964,0.0011862718295576008,0.00807
1B,2,97,0.45,0.22,0.24,0.09,0.003148,0.004418,0.485854,0.50658,0.012011648817472988,0.9576301026568091,0.01779841538083963,0.0009772660893801186,0.007566
1B,2,98,0.45,0.22,0.24,0.09,0.003256,0.004746,0.485668,0.50633,0.012007792123456906,0.9587870690170726,0.01792547613875631,0.001292448502795685,0.008002
1B,2,99,0.45,0.22,0.24,0.09,0.003164,0.004414,0.485828,0.506594,0.012010674957792887,0.9584137195789718,0.016988079903475974,0.0012164576736519493,0.0075780000000000005
1B,2,100,0.45,0.22,0.24,0.09,0.003398,0.005102,0.485442,0.506058,0.012003402843603099,0.9547779677873373,0.015213019374432885,0.001500626207892866,0.0085
1B,2,101,0.45,0.22,0.24,0.09,0.00343,0.0046,0.485632,0.506338,0.012005672915081941,0.9529030248150766,0.013133300091403335,0.0014538867583689529,0.008029999999999999
1B,2,102,0.45,0.22,0.24,0.09,0.003336,0.004704,0.485658,0.506302,0.012005401506292509,0.9553673402996158,0.01350253646440237,0.0013297021102691643,0.00804
1B,2,103,0.45,0.22,0.24,0.09,0.0034,0.004956,0.485512,0.506132,0.012003778314805836,0.9541285959440788,0.013878717654454996,0.0013718937527960444,0.008356
1B,2,104,0.45,0.22,0.24,0.09,0.003376,0.004812,0.485552,0.50626,0.012002995405650908,0.9553513031147547,0.014373253603930741,0.0014197367935341652,0.008188
1B,2,105,0.45,0.22,0.24,0.09,0.003498,0.004982,0.485446,0.506074,0.012002281276496586,0.9551722504272955,0.014369251797891782,0.0015154075450121483,0.00848
1B,2,106,0.45,0.22,0.24,0.09,0.003372,0.004974,0.48553,0.506124,0.012004538207902905,0.9584918027373163,0.015414471918726623,0.0012858519752220968,0.008346
1B,2,107,0.45,0.22,0.24,0.09,0.00334,0.004562,0.485672,0.506426,0.012006960395598785,0.9580366804348859,0.01585128991174634,0.0013322103971024999,0.007902
1B,2,108,0.45,0.22,0.24,0.09,0.003138,0.004282,0.485904,0.506676,0.012012633485783627,0.9592105646514851,0.016127197618617087,0.0009875330980921519,0.00742
1B,2,109,0.45,0.22,0.24,0.09,0.003392,0.005014,0.48549,0.506104,0.012003305120784655,0.9564399923155121,0.017306471122212456,0.0013160177625528165,0.008406
1B,2,110,0.45,0.22,0.24,0.09,0.002952,0.004332,0.485986,0.50673,0.012015612531784136,0.9564536233046361,0.016212798893305035,0.0008208150699184378,0.0072840000000000005
1B,2,111,0.45,0.22,0.24,0.09,0.003444,0.00547,0.48529,0.505796,0.011998682681163497,0.957510447480427,0.01627234368168209,0.0014351618296798143,0.008914
1B,2,112,0.45,0.22,0.24,0.09,0.003406,0.00449,0.485684,0.50642,0.012009300977056235,0.9575395641407631,0.016744839530129615,0.0013929401536624658,0.007896
1B,2,113,0.45,0.22,0.24,0.09,0.00363,0.00523,0.485292,0.505848,0.01199776766617123,0.9562076403612834,0.016729570848108347,0.0016146614593835534,0.00886
1B,2,114,0.45,0.22,0.24,0.09,0.00371,0.005036,0.485322,0.505932,0.011996731540266505,0.9576945394014977,0.017483334285536604,0.0016615248215615394,0.008746
1B,2,115,0.45,0.22,0.24,0.09,0.003454,0.004898,0.48554,0.506108,0.01200112115416006,0.9554931305193914,0.017673050444811152,0.0012044665302500107,0.008352
1B,2,116,0.45,0.22,0.24,0.09,0.00343,0.00543,0.485312,0.505828,0.012000362612056878,0.9543820088822074,0.01911735530773396,0.0013249738495801466,0.00886
1B,2,117,0.45,0.22,0.24,0.09,0.0036,0.0055,0.485192,0.505708,0.011995781359065778,0.9558695142641035,0.01957726180933216,0.0016415212559522205,0.0091
1B,2,118,0.45,0.22,0.24,0.09,0.003476,0.004348,0.485726,0.50645,0.012005898182618508,0.9552751111723513,0.0195962848313415,0.0013794512639116348,0.007824000000000001
1B,2,119,0.45,0.22,0.24,0.09,0.003372,0.005968,0.485132,0.505528,0.011999921888776601,0.9520801315597882,0.020113359679505748,0.0013233016619298228,0.009340000000000001
1B,2,120,0.45,0.22,0.24,0.09,0.003474,0.005382,0.485312,0.505832,0.0119986252388582,0.9530907265144128,0.022672799860375493,0.0015850119986408782,0.008856
1B,2,121,0.45,0.22,0.24,0.09,0.003354,0.004812,0.48559,0.506244,0.01200443703946411,0.953113073473539,0.022216319753070767,0.0011948440656243918,0.008166
1B,2,122,0.45,0.22,0.24,0.09,0.003418,0.005062,0.485456,0.506064,0.012003381981619198,0.9529382237005749,0.022337522999206695,0.001257272630079421,0.00848
1B,2,123,0.45,0.22,0.24,0.09,0.003552,0.005576,0.485226,0.505646,0.01199580840237223,0.9564381635233644,0.02192109425262183,0.0014082499761185008,0.009128
1B,2,124,0.45,0.22,0.24,0.09,0.00323,0.004642,0.485734,0.506394,0.012007392783354017,0.9601624213082951,0.02070966835103117,0.0013519168386951189,0.007872
1B,2,125,0.45,0.22,0.24,0.09,0.003562,0.005184,0.48533,0.505924,0.011998398066348793,0.9614797266533436,0.02071077301322741,0.0016679913009849526,0.008746
1B,2,126,0.45,0.22,0.24,0.09,0.00364,0.005578,0.485152,0.50563,0.01199469472851871,0.9598150700149458,0.02206637608285356,0.0018494668244609293,0.009218
1B,2,127,0.45,0.22,0.24,0.09,0.003504,0.005182,0.485388,0.505926,0.012000815153240748,0.9612163970904526,0.020322131281650956,0.0015163094042255584,0.008686
1B,2,128,0.45,0.22,0.24,0.09,0.003468,0.005244,0.48536,0.505928,0.012001362834312372,0.9649166892106553,0.021751562440766585,0.0016208025686690471,0.008712000000000001
1B,2,129,0.45,0.22,0.24,0.09,0.003708,0.005766,0.485054,0.505472,0.011994647799435047,0.9637416599805306,0.023647898669547963,0.0018200135681714878,0.009474
1B,2,130,0.45,0.22,0.24,0.09,0.003384,0.006006,0.485136,0.505474,0.011996545817274364,0.9645907636888861,0.024410320542597404,0.0015504546129193283,0.009389999999999999
1B,2,131,0.45,0.22,0.24,0.09,0.00341,0.005098,0.485456,0.506036,0.012003284687912032,0.9647522902442135,0.0243849101400177,0.0013153575158576516,0.008508
1B,2,132,0.45,0.22,0.24,0.09,0.003494,0.004852,0.485502,0.506152,0.01200213671105744,0.9632831803848148,0.02252671533490084,0.0014679917087894894,0.008346000000000001
1B,2,133,0.45,0.22,0.24,0.09,0.003444,0.005294,0.485346,0.505916,0.012000253226192135,0.9627394203197509,0.023374425888728793,0.0014718292741626412,0.008738
1B,2,134,0.45,0.22,0.24,0.09,0.003388,0.004692,0.485652,0.506268,0.012005471449341339,0.9615377987331057,0.022568751490209222,0.0011411941948206703,0.00808
1B,2,135,0.45,0.22,0.24,0.09,0.003308,0.00532,0.48544,0.505932,0.012001349129419346,0.9587316361314501,0.02198413473541729,0.0012112508662226542,0.008628
1B,2,136,0.45,0.22,0.24,0.09,0.003316,0.004784,0.485606,0.506294,0.012006537659177998,0.9630316441740324,0.021758307426595968,0.0013871428340274253,0.0081
1B,2,137,0.45,0.22,0.24,0.09,0.003348,0.004964,0.48556,0.506128,0.012005578653700997,0.9617958876432874,0.022254031513317916,0.0010534553899561538,0.008312
1B,2,138,0.45,0.22,0.24,0.09,0.00316,0.004358,0.4859,0.506582,0.012009235488897176,0.9591789814006914,0.02176202388254648,0.0009133650112654598,0.007518
1B,2,139,0.45,0.22,0.24,0.09,0.003642,0.005258,0.485298,0.505802,0.011997255453210412,0.9570537861710515,0.023637244317369084,0.001514837416717893,0.0089
1B,2,140,0.45,0.22,0.24,0.09,0.003314,0.004926,0.485546,0.506214,0.012006175702770797,0.9566680270553493,0.02267886819393412,0.001130873269114495,0.00824
1B,2,141,0.45,0.22,0.24,0.09,0.0034,0.005346,0.485394,0.50586,0.012002768471256368,0.9585075962128558,0.02261966859102092,0.0012090676316572726,0.008746
1B,2,142,0.45,0.22,0.24,0.09,0.003464,0.005836,0.485142,0.505558,0.011998268641351064,0.9561311714200744,0.021888803579601525,0.001360056011308969,0.0093
1B,2,143,0.45,0.22,0.24,0.09,0.003406,0.00511,0.485454,0.50603,0.012003031504287715,0.9559040241295156,0.020763953982206377,0.001324052698587515,0.008516
1B,2,144,0.45,0.22,0.24,0.09,0.003568,0.005272,0.4853,0.50586,0.011998602052803922,0.9552376687507549,0.02175224778485543,0.0017236448481302768,0.00884
1B,2,145,0.45,0.22,0.24,0.09,0.00333,0.004854,0.485596,0.50622,0.012005260574928971,0.9511364092940707,0.0212923294501427,0.001227432187238659,0.008184
1B,2,146,0.45,0.22,0.24,0.09,0.003552,0.005284,0.485296,0.505868,0.01199680298139975,0.9522299332209107,0.02110846568891884,0.0015887584496323335,0.008836
1B,2,147,0.45,0.22,0.24,0.09,0.00333,0.005228,0.485458,0.505984,0.01200418235102861,0.9473931548312217,0.021852454577066888,0.0011789109536750701,0.008558
1B,2,148,0.45,0.22,0.24,0.09,0.003342,0.005352,0.48542,0.505886,0.012000971374090891,0.9458676752885408,0.021422564824661657,0.001280531031520631,0.008694
1B,2,149,0.45,0.22,0.24,0.09,0.003432,0.00495,0.48549,0.506128,0.01200458757084942,0.9501278881938965,0.022447666161986003,0.001584748689932687,0.008382
1B,2,150,0.45,0.22,0.24,0.09,0.003576,0.006422,0.484864,0.505138,0.011992005049432864,0.9477865868583449,0.0219742712276734,0.0018084539806401383,0.009998
1B,2,151,0.45,0.22,0.24,0.09,0.00358,0.00566,0.485162,0.505598,0.011995446804710977,0.9471384621661002,0.02053154833423393,0.0016764306907284423,0.00924
1B,2,152,0.45,0.22,0.24,0.09,0.003534,0.005548,0.485204,0.505714,0.011996626023843123,0.9477235295253194,0.019374420513297543,0.0016199821101095596,0.009082
1B,2,153,0.45,0.22,0.24,0.09,0.00343,0.00549,0.485296,0.505784,0.01200347184616149,0.9482438881367258,0.020198670988815982,0.0014372211147047787,0.00892
1B,2,154,0.45,0.22,0.24,0.09,0.00356,0.00568,0.485176,0.505584,0.01199523267046752,0.9479573977233003,0.019554546737857167,0.001336054154604028,0.00924
1B,2,155,0.45,0.22,0.24,0.09,0.003348,0.00477,0.485628,0.506254,0.012006759373892542,0.9481445481277266,0.018448516298352237,0.0010625151197910943,0.008118
1B,2,156,0.45,0.22,0.24,0.09,0.003352,0.005376,0.485386,0.505886,0.011999729650275317,0.9482890443979223,0.017833116539367037,0.0013083914812166539,0.008728
1B,2,157,0.45,0.22,0.24,0.09,0.003532,0.005086,0.485408,0.505974,0.012001942444412116,0.9478883118837771,0.017333991915749962,0.0013631928683341928,0.008618
1B,2,158,0.45,0.22,0.24,0.09,0.003672,0.005666,0.485112,0.50555,0.011992625139240458,0.9470452623475683,0.017175168770328007,0.0015689260839857426,0.009337999999999999
1B,2,159,0.45,0.22,0.24,0.09,0.003438,0.005066,0.48543,0.506066,0.012002231585197027,0.9487933973071927,0.01775737129046853,0.0015593778171689018,0.008504000000000001
1B,2,160,0.45,0.22,0.24,0.09,0.003342,0.005078,0.485496,0.506084,0.012003959600354937,0.9510056153596674,0.018679186008455147,0.00127279779524729,0.00842
1B,2,161,0.45,0.22,0.24,0.09,0.003488,0.005248,0.485364,0.5059,0.012000558446246624,0.9477576062071966,0.017584945178444025,0.001425743423432336,0.008736
1B,2,162,0.45,0.22,0.24,0.09,0.003302,0.005466,0.485392,0.50584,0.012003151947698555,0.945495017447063,0.01765412375168791,0.0010720655799665213,0.008768
1B,2,163,0.45,0.22,0.24,0.09,0.003496,0.005246,0.485358,0.5059,0.012001257320236236,0.9427997302020442,0.018411084177933138,0.0014361301973076425,0.008742
1B,2,164,0.45,0.22,0.24,0.09,0.003136,0.004682,0.485778,0.506404,0.012010386202840097,0.9443067081056147,0.01835039883776827,0.0010938363705402193,0.007818
1B,2,165,0.45,0.22,0.24,0.09,0.003412,0.005308,0.485362,0.505918,0.011999552781126514,0.9431554466847353,0.017810761931356466,0.0015097968627411354,0.00872
1B,2,166,0.45,0.22,0.24,0.09,0.003486,0.005586,0.485236,0.505692,0.011996904857319822,0.9410556124300693,0.01794793097495443,0.0014507075126113586,0.009072
1B,2,167,0.45,0.22,0.24,0.09,0.003366,0.005048,0.485476,0.50611,0.012004087021880595,0.9402110806534909,0.019000481248439862,0.0014895353536826415,0.008414000000000001
1B,2,168,0.45,0.22,0.24,0.09,0.003488,0.005578,0.485238,0.505696,0.011997933960257385,0.9429687482114614,0.02036652086168515,0.0013269236171929136,0.009066
1B,2,169,0.45,0.22,0.24,0.09,0.00353,0.005786,0.485136,0.505548,0.011995885750716622,0.9428030826011216,0.01986419210438342,0.0015230312899769923,0.009316000000000001
1B,2,170,0.45,0.22,0.24,0.09,0.003658,0.005768,0.485094,0.50548,0.011994425660345765,0.9467003735229816,0.020095592751323003,0.0017093190376118563,0.009426
1B,2,171,0.45,0.22,0.24,0.09,0.003372,0.005278,0.48541,0.50594,0.012002315499911596,0.9452231574035017,0.020560825594729926,0.0013506336069563155,0.00865
1B,2,172,0.45,0.22,0.24,0.09,0.003342,0.005464,0.485346,0.505848,0.01200023973454401,0.9459152450120343,0.020750080958407593,0.0015163635099935259,0.008806
1B,2,173,0.45,0.22,0.24,0.09,0.003608,0.006046,0.485,0.505346,0.011995520692858214,0.9442434061066951,0.022861259459864933,0.0018090280855815343,0.009654
1B,2,174,0.45,0.22,0.24,0.09,0.003636,0.00611,0.484958,0.505296,0.01199159722359471,0.9449415992966558,0.021224126095471262,0.0019207870489199757,0.009746
1B,2,175,0.45,0.22,0.24,0.09,0.003402,0.00537,0.48538,0.505848,0.012000222341036433,0.9445405868342914,0.02258012686954747,0.0012387085295626008,0.008772
1B,2,176,0.45,0.22,0.24,0.09,0.003758,0.006432,0.484786,0.505024,0.011988073755194516,0.9432945706564433,0.02315421471543366,0.0016165548058541957,0.010190000000000001
1B,2,177,0.45,0.22,0.24,0.09,0.00353,0.006376,0.484904,0.50519,0.011992995373268395,0.9443617589963528,0.025494033672829566,0.0015715603458885288,0.009906
1B,2,178,0.45,0.22,0.24,0.09,0.003524,0.006474,0.48489,0.505112,0.011992708831232483,0.9406184143343118,0.024909948730743585,0.0013694582775779028,0.009998
1B,2,179,0.45,0.22,0.24,0.09,0.003208,0.004964,0.48564,0.506188,0.012009152297586626,0.9435691376406323,0.0219189566310712,0.0011060760280427343,0.008171999999999999
1B,2,180,0.45,0.22,0.24,0.09,0.003392,0.005532,0.48529,0.505786,0.012001121857916642,0.9448382117435624,0.022017699065113243,0.001385458328028452,0.008924
1B,2,181,0.45,0.22,0.24,0.09,0.003588,0.00588,0.48509,0.505442,0.01199458768917327,0.9444871146876733,0.022924619756714247,0.001433434481402802,0.009468
1B,2,182,0.45,0.22,0.24,0.09,0.003642,0.006092,0.484956,0.50531,0.011992047818454548,0.9457159042464425,0.022794017750590274,0.0015629912914866346,0.009734
1B,2,183,0.45,0.22,0.24,0.09,0.003284,0.004764,0.48568,0.506272,0.01200663076918498,0.9473382094308067,0.023428632890423948,0.000984114885164007,0.008048
1B,2,184,0.45,0.22,0.24,0.09,0.003382,0.005436,0.485348,0.505834,0.012001939628426349,0.9485775724923885,0.023482476504457624,0.001293047179936862,0.008818
1B,2,185,0.45,0.22,0.24,0.09,0.003444,0.004908,0.48551,0.506138,0.01200245960971132,0.9490405407803817,0.021459905701952393,0.0013327300535018573,0.008352
1B,2,186,0.45,0.22,0.24,0.09,0.003368,0.005312,0.485404,0.505916,0.012001356843632063,0.9479413316218736,0.022181582640072025,0.0012531939209922756,0.00868
1B,2,187,0.45,0.22,0.24,0.09,0.003164,0.004974,0.485648,0.506214,0.012006867283488308,0.9478740985008319,0.021276212237716467,0.0010664433151011084,0.008138
1B,2,188,0.45,0.22,0.24,0.09,0.003476,0.005478,0.485282,0.505764,0.012001146957995338,0.9461074657145411,0.021489626184661204,0.0015028689773510875,0.008954
1B,2,189,0.45,0.22,0.24,0.09,0.003628,0.005698,0.48512,0.505554,0.011994141532742237,0.9452238844808296,0.021340608045706512,0.0016874812440258126,0.009326000000000001
1B,2,190,0.45,0.22,0.24,0.09,0.00347,0.005134,0.485412,0.505984,0.012000351603237959,0.9489089175325541,0.02251942643451557,0.0015412841668199144,0.008604
1B,2,191,0.45,0.22,0.24,0.09,0.003576,0.005602,0.48519,0.505632,0.011997301720929996,0.9457775732496093,0.02063422653619435,0.0016733820056873113,0.009178
1B,2,192,0.45,0.22,0.24,0.09,0.003496,0.005438,0.485278,0.505788,0.011997623881850295,0.9455779756113512,0.018862860028418835,0.0014391364266399089,0.008934000000000001
1B,2,193,0.45,0.22,0.24,0.09,0.00343,0.005442,0.485288,0.50584,0.011999850783023404,0.9494555509178081,0.017975908348608707,0.0015877762642582196,0.008872
1B,2,194,0.45,0.22,0.24,0.09,0.00366,0.0054,0.485206,0.505734,0.011996555227859779,0.9491352625707293,0.017380035761186775,0.0014838666003583873,0.00906
1B,2,195,0.45,0.22,0.24,0.09,0.00349,0.005376,0.485306,0.505828,0.011999098331230001,0.9487428645666619,0.018027599180079016,0.0013624814384212585,0.008865999999999999
1B,2,196,0.45,0.22,0.24,0.09,0.003386,0.004718,0.4856,0.506296,0.012002895829583124,0.9508518695304136,0.01799854508416585,0.0015246016943672581,0.008104
1B,2,197,0.45,0.22,0.24,0.09,0.003446,0.00514,0.485432,0.505982,0.012001565707072469,0.9506237645383797,0.019343697605738536,0.0014117294141823902,0.008586
1B,2,198,0.45,0.22,0.24,0.09,0.003546,0.004958,0.485438,0.506058,0.01200088376886999,0.9485036590570803,0.019064547830017795,0.0014864091800578078,0.008504
1B,2,199,0.45,0.22,0.24,0.09,0.00329,0.00478,0.485628,0.506302,0.012007408036031144,0.9502627965632066,0.02059365040465602,0.0013474585614698263,0.00807
1B,2,200,0.45,0.22,0.24,0.09,0.003426,0.005106,0.485464,0.506004,0.012004373573533723,0.9495361072775447,0.018896863061069403,0.0012238594521573707,0.008532
1B,2,201,0.45,0.22,0.24,0.09,0.003182,0.004818,0.48566,0.50634,0.012005912435621215,0.9487796622755497,0.020027871001389506,0.00109180288538438,0.008
1B,2,202,0.45,0.22,0.24,0.09,0.003298,0.00508,0.485494,0.506128,0.012004723249561516,0.9493448686801241,0.020089940808339944,0.0013917621866239784,0.008378
1B,2,203,0.45,0.22,0.24,0.09,0.00341,0.005074,0.485514,0.506002,0.012002242397449523,0.9499668765314423,0.018970342931607306,0.0010403928474941395,0.008484
1B,2,204,0.45,0.22,0.24,0.09,0.003414,0.004644,0.485638,0.506304,0.012004682034328706,0.9512057626162417,0.019646339185767168,0.001188004321288684,0.008058
1B,2,205,0.45,0.22,0.24,0.09,0.00348,0.005798,0.485158,0.505564,0.011997145604374652,0.9531549642985309,0.01947042460253047,0.001475845590936015,0.009278
1B,2,206,0.45,0.22,0.24,0.09,0.003328,0.004926,0.485558,0.506188,0.012004694897632485,0.9516154694064826,0.02015973835631858,0.0011498623892713857,0.008254
1B,2,207,0.45,0.22,0.24,0.09,0.003418,0.005284,0.485388,0.50591,0.012001433009395235,0.9525569494856281,0.020045109337717477,0.001382456774227549,0.008702
1B,2,208,0.45,0.22,0.24,0.09,0.003458,0.006062,0.485064,0.505416,0.011995011037295432,0.9523492237309021,0.02074510296173449,0.0014948216870724002,0.00952
1B,2,209,0.45,0.22,0.24,0.09,0.003422,0.005284,0.485374,0.50592,0.012001402188207473,0.947937344331181,0.020290133590817938,0.001462889030564482,0.008706
