target_name,run,gen,X_L,X_F,X_B,X_C,f_L,f_F,f_B,f_C,mean_fitness,mean_p_F_given_L,mean_p_L_given_F,mean_p_L_given_B,CM
2A,2,46,0.38,0.15,0.11,0.36,0.110026,0.61786,0.179888,0.092226,0.0105602058885309,0.9928905963862117,0.0016674733138155374,0.6612450178095801,0.7278859999999999
2A,2,47,0.38,0.15,0.11,0.36,0.108398,0.620184,0.179674,0.091744,0.010587323481872779,0.9939105710843174,0.001646956748188626,0.6583668562869518,0.728582
2A,2,48,0.38,0.15,0.11,0.36,0.110614,0.615668,0.180454,0.093264,0.010542494175176515,0.9941065785439565,0.0017812142972617356,0.6619963204370937,0.726282
2A,2,49,0.38,0.15,0.11,0.36,0.11169,0.621086,0.176976,0.090248,0.01055708161579473,0.9944697133325319,0.0017197676401748752,0.6741016787290348,0.732776
2A,2,50,0.38,0.15,0.11,0.36,0.109102,0.61965,0.179496,0.091752,0.010577815202463443,0.9943402404752256,0.0017690752152147117,0.6581761939653127,0.7287520000000001
2A,2,51,0.38,0.15,0.11,0.36,0.10923,0.613646,0.182494,0.09463,0.010548695235486414,0.993640293073183,0.0017130497086961175,0.6488909512979917,0.7228760000000001
2A,2,52,0.38,0.15,0.11,0.36,0.107476,0.617656,0.18157,0.093298,0.010586337740688663,0.9925566319745277,0.0013533714830508896,0.642770273891664,0.725132
2A,2,53,0.38,0.15,0.11,0.36,0.10594,0.613028,0.184824,0.096208,0.010577366794423653,0.9933425099251363,0.0017120755767290386,0.6287597308425613,0.718968
2A,2,54,0.38,0.15,0.11,0.36,0.108514,0.61593,0.18168,0.093876,0.010565255146608783,0.9928721102989497,0.0013780048116340915,0.6466532640739758,0.724444
2A,2,55,0.38,0.15,0.11,0.36,0.10847,0.619856,0.179714,0.09196,0.010583663681930087,0.991708507608092,0.0018840925400869998,0.6481015864681021,0.7283259999999999
2A,2,56,0.38,0.15,0.11,0.36,0.10718,0.629486,0.175502,0.087832,0.010640062031297918,0.9917817120437524,0.0020017684676899546,0.6501566173672629,0.736666
2A,2,57,0.38,0.15,0.11,0.36,0.107226,0.61601,0.182482,0.094282,0.010576938230626018,0.9923011747455378,0.0020453140168361634,0.6358302986441106,0.723236
2A,2,58,0.38,0.15,0.11,0.36,0.107686,0.616166,0.182072,0.094076,0.010574454119266776,0.9921023898995986,0.00199542419041309,0.6372364021267399,0.7238519999999999
2A,2,59,0.38,0.15,0.11,0.36,0.110538,0.621828,0.177262,0.090372,0.010571255694466571,0.9916231352415306,0.002395792891263729,0.6559802919618561,0.7323660000000001
2A,2,60,0.38,0.15,0.11,0.36,0.108662,0.619186,0.179962,0.09219,0.010579920076149094,0.9916460812010053,0.0020079426427845157,0.6454639001830931,0.727848
2A,2,61,0.38,0.15,0.11,0.36,0.107082,0.616196,0.182458,0.094264,0.010580679203949565,0.9915264892766938,0.001706993946266115,0.6385186932908276,0.723278
2A,2,62,0.38,0.15,0.11,0.36,0.109472,0.616024,0.180966,0.093538,0.01055538096008638,0.9921564480026936,0.0017122773568210082,0.6522738014754561,0.725496
2A,2,63,0.38,0.15,0.11,0.36,0.108206,0.616134,0.181918,0.093742,0.01057037180799082,0.9923491619612899,0.0018069943203917948,0.6469480050547021,0.72434
2A,2,64,0.38,0.15,0.11,0.36,0.108298,0.613124,0.183262,0.095316,0.010554454249585468,0.9927457450605986,0.0020572651140557093,0.6449156117583561,0.721422
2A,2,65,0.38,0.15,0.11,0.36,0.107374,0.618754,0.181074,0.092798,0.010590443372084063,0.9925781031367262,0.0018121985907778744,0.6430618948592488,0.726128
2A,2,66,0.38,0.15,0.11,0.36,0.1098,0.614726,0.181498,0.093976,0.010547000577915182,0.9924684826029528,0.0016766618774656545,0.649309022148503,0.724526
2A,2,67,0.38,0.15,0.11,0.36,0.110222,0.622482,0.17719,0.090106,0.010576462939740686,0.992418785128663,0.0015562539558291446,0.6628915155602689,0.732704
2A,2,68,0.38,0.15,0.11,0.36,0.106538,0.61575,0.183084,0.094628,0.010585257621499547,0.9936940179390977,0.0016826090223281027,0.6399973004529412,0.722288
2A,2,69,0.38,0.15,0.11,0.36,0.109212,0.621966,0.178032,0.09079,0.010585650416045117,0.9931537104814999,0.0016599088870325018,0.6543508119274147,0.731178
2A,2,70,0.38,0.15,0.11,0.36,0.111384,0.623926,0.1757,0.08899,0.010572380104775209,0.9935122943785089,0.0016292159362629758,0.6685331291169498,0.73531
2A,2,71,0.38,0.15,0.11,0.36,0.108828,0.620586,0.179212,0.091374,0.01058365278791676,0.9938986837552164,0.001597638766229363,0.6492202899280591,0.729414
2A,2,72,0.38,0.15,0.11,0.36,0.109724,0.63255,0.172274,0.085452,0.01062642910163198,0.9943438303776709,0.001620600564425777,0.6673754083265286,0.742274
2A,2,73,0.38,0.15,0.11,0.36,0.11132,0.618998,0.17843,0.091252,0.01055342702088207,0.993921184553246,0.0017068476590441596,0.6638133084681744,0.730318
2A,2,74,0.38,0.15,0.11,0.36,0.109802,0.620958,0.17828,0.09096,0.010575645986885481,0.9938881601284304,0.002036420520214955,0.659964257267253,0.73076
2A,2,75,0.38,0.15,0.11,0.36,0.109732,0.623086,0.177242,0.08994,0.010586562681011292,0.9938267509797122,0.0018603630952192523,0.6600250810157121,0.732818
2A,2,76,0.38,0.15,0.11,0.36,0.110652,0.617808,0.179238,0.092302,0.010549933976607478,0.9943280619594848,0.0015328091824375252,0.6583349589895158,0.72846
2A,2,77,0.38,0.15,0.11,0.36,0.11186,0.617488,0.178754,0.091898,0.010537830400712864,0.9946871962537064,0.001547216784239453,0.660974276906194,0.729348
2A,2,78,0.38,0.15,0.11,0.36,0.109628,0.62795,0.174726,0.087696,0.010607785287081839,0.994716359686455,0.0016231329964159688,0.6598052291947195,0.7375780000000001
2A,2,79,0.38,0.15,0.11,0.36,0.111692,0.621376,0.176862,0.09007,0.0105582039110216,0.9946446962492501,0.0015845771577467475,0.6667417438270195,0.733068
2A,2,80,0.38,0.15,0.11,0.36,0.10977,0.621848,0.177742,0.09064,0.010577775984287819,0.9941676833308015,0.0015739235076576703,0.6575024895911248,0.731618
2A,2,81,0.38,0.15,0.11,0.36,0.109198,0.636082,0.17083,0.08389,0.010649659184118006,0.9937489628032845,0.0017295472401764047,0.670057302715096,0.74528
2A,2,82,0.38,0.15,0.11,0.36,0.111948,0.623692,0.17543,0.08893,0.010563374479473888,0.9933989254877955,0.001642269953338287,0.6712196423191524,0.7356400000000001
2A,2,83,0.38,0.15,0.11,0.36,0.111734,0.626098,0.174288,0.08788,0.010578903718717494,0.9931390472468927,0.0015893664876514796,0.6731401629031772,0.737832
2A,2,84,0.38,0.15,0.11,0.36,0.111556,0.622302,0.17649,0.089652,0.010563209692202771,0.9939471450418348,0.0019064117044683307,0.6668223724313754,0.733858
2A,2,85,0.38,0.15,0.11,0.36,0.109728,0.625938,0.175766,0.088568,0.01059714579062241,0.9941718811474182,0.0017549657369600262,0.6592932282077604,0.735666
2A,2,86,0.38,0.15,0.11,0.36,0.109048,0.62276,0.177734,0.090458,0.010588151998914658,0.9945282313143367,0.0016776403797598973,0.6535329778772341,0.731808
2A,2,87,0.38,0.15,0.11,0.36,0.109526,0.616718,0.180672,0.093084,0.01055866810135228,0.9945736071156708,0.001363471365797741,0.6511091304233865,0.726244
2A,2,88,0.38,0.15,0.11,0.36,0.108572,0.622054,0.178464,0.09091,0.010591252674254807,0.9949819708135743,0.0014325532448561345,0.6557349170390037,0.730626
2A,2,89,0.38,0.15,0.11,0.36,0.108888,0.62386,0.177412,0.08984,0.010598298429798113,0.9951906760768184,0.0012258960444699242,0.653694930227436,0.732748
2A,2,90,0.38,0.15,0.11,0.36,0.10804,0.615376,0.182286,0.094298,0.010568172624437683,0.994510925588416,0.001729548696979326,0.6387938313326388,0.7234160000000001
2A,2,91,0.38,0.15,0.11,0.36,0.105624,0.626852,0.177782,0.089742,0.010642739841365373,0.9935332137964609,0.0019089880362402197,0.6344448335189231,0.7324759999999999
2A,2,92,0.38,0.15,0.11,0.36,0.10825,0.628104,0.175548,0.088098,0.010622721055037693,0.9923276371633177,0.0021288952641546313,0.6476770505956919,0.736354
2A,2,93,0.38,0.15,0.11,0.36,0.107992,0.624102,0.17777,0.090136,0.010606852052770063,0.99226282313646,0.0018493257637551294,0.6433273026858184,0.732094
2A,2,94,0.38,0.15,0.11,0.36,0.108754,0.625148,0.176746,0.089352,0.010603666929827745,0.9918133842537743,0.001903785343407188,0.6540680588658081,0.733902
2A,2,95,0.38,0.15,0.11,0.36,0.110702,0.625118,0.175556,0.088624,0.010584307683315102,0.9912779166229264,0.0018040484639308756,0.6645201331861847,0.7358199999999999
2A,2,96,0.38,0.15,0.11,0.36,0.111886,0.62156,0.176714,0.08984,0.010558702095141646,0.9913051819001676,0.0017169001828736114,0.668904644445837,0.733446
2A,2,97,0.38,0.15,0.11,0.36,0.109922,0.6228,0.177254,0.090024,0.010581241949017162,0.992011327478558,0.002241797194240491,0.6519532962898263,0.732722
2A,2,98,0.38,0.15,0.11,0.36,0.10906,0.6251,0.17667,0.08917,0.010601054017592586,0.9923607149016559,0.0021304159653453138,0.653515333422473,0.73416
2A,2,99,0.38,0.15,0.11,0.36,0.10721,0.626278,0.177196,0.089316,0.010626611967634354,0.992529960246873,0.001797611695283506,0.6448747693281676,0.733488
2A,2,100,0.38,0.15,0.11,0.36,0.106286,0.614706,0.183676,0.095332,0.010581842903926213,0.9931071877429369,0.0016773015689800505,0.6296515368869616,0.720992
2A,2,101,0.38,0.15,0.11,0.36,0.106576,0.613068,0.18442,0.095936,0.010571841609324806,0.9932491653313483,0.0014639040096076146,0.6333920327549349,0.719644
2A,2,102,0.38,0.15,0.11,0.36,0.105474,0.61566,0.18394,0.094926,0.010597462516015982,0.9923490386200663,0.001811734339707229,0.632099724568442,0.7211339999999999
2A,2,103,0.38,0.15,0.11,0.36,0.107454,0.61628,0.182236,0.09403,0.010579065006083202,0.993475985479312,0.0019694250040618276,0.6406355525916231,0.7237340000000001
2A,2,104,0.38,0.15,0.11,0.36,0.109352,0.62226,0.177898,0.09049,0.010585704478625694,0.9934244274471614,0.0017100154574487547,0.6589509560834873,0.731612
2A,2,105,0.38,0.15,0.11,0.36,0.108004,0.615006,0.18261,0.09438,0.01056747292243428,0.9932608406713652,0.001638172738511833,0.6441157941702966,0.72301
2A,2,106,0.38,0.15,0.11,0.36,0.11104,0.617562,0.179316,0.092082,0.010549398628378594,0.9936855396246165,0.0015940365934135562,0.6678940018932686,0.7286020000000001
2A,2,107,0.38,0.15,0.11,0.36,0.11062,0.620518,0.177936,0.090926,0.010563153592276872,0.9935126585720021,0.002030337265290774,0.6707825091004236,0.7311380000000001
2A,2,108,0.38,0.15,0.11,0.36,0.109066,0.620498,0.179058,0.091378,0.010581053014445256,0.9934508531130863,0.001989840927837257,0.6630129889335351,0.729564
2A,2,109,0.38,0.15,0.11,0.36,0.109848,0.61868,0.179572,0.0919,0.010566829617499131,0.993078199490488,0.0022469920144939618,0.6654465349050749,0.7285280000000001
2A,2,110,0.38,0.15,0.11,0.36,0.109518,0.61571,0.18133,0.093442,0.010557385525769158,0.9928370104499167,0.001984523542072254,0.6622550382669498,0.725228
2A,2,111,0.38,0.15,0.11,0.36,0.108888,0.616798,0.18103,0.093284,0.010566678043422314,0.992560004153316,0.0021334618571806677,0.6569522467823891,0.7256859999999999
2A,2,112,0.38,0.15,0.11,0.36,0.110052,0.614236,0.181664,0.094048,0.010543850603090483,0.9922948391322242,0.0020602905557610012,0.6596722421245564,0.724288
2A,2,113,0.38,0.15,0.11,0.36,0.111914,0.614186,0.180548,0.093352,0.01052491053648115,0.9914863129172526,0.0017970636648819735,0.6723888592698484,0.7261
2A,2,114,0.38,0.15,0.11,0.36,0.108562,0.616726,0.18134,0.093372,0.010568947790176711,0.9915523922953176,0.002056161747712158,0.6553112581795246,0.725288
2A,2,115,0.38,0.15,0.11,0.36,0.108574,0.614902,0.18233,0.094194,0.010561760033654359,0.9917216191291967,0.002044043111881461,0.6517439697866325,0.723476
2A,2,116,0.38,0.15,0.11,0.36,0.10948,0.614576,0.1819,0.094044,0.010552041761655612,0.9919335901896161,0.001750951718696013,0.6616289154840043,0.724056
2A,2,117,0.38,0.15,0.11,0.36,0.109508,0.61745,0.18038,0.092662,0.010563439347453366,0.9921372677738627,0.0017174769877352674,0.6608333121441696,0.726958
2A,2,118,0.38,0.15,0.11,0.36,0.107688,0.620374,0.17994,0.091998,0.01059350659056944,0.9920952640669093,0.0019721430688658657,0.6519336723916835,0.728062
2A,2,119,0.38,0.15,0.11,0.36,0.107178,0.606642,0.1873,0.09888,0.010535942189780911,0.9918995791916891,0.0018602026541695393,0.6304852805307234,0.71382
2A,2,120,0.38,0.15,0.11,0.36,0.109204,0.619146,0.179542,0.092108,0.010572108576165426,0.9914895211026731,0.00218426955659689,0.6513220877947627,0.7283499999999999
2A,2,121,0.38,0.15,0.11,0.36,0.106964,0.617564,0.181902,0.09357,0.010589468411611697,0.9920952227479863,0.0018938886700597894,0.6398744430808695,0.7245280000000001
2A,2,122,0.38,0.15,0.11,0.36,0.108934,0.619646,0.179506,0.091914,0.01057797469815224,0.9931689067001548,0.002078217526522629,0.6522840268660401,0.72858
2A,2,123,0.38,0.15,0.11,0.36,0.109584,0.628922,0.174332,0.087162,0.010613221955025358,0.9915321074970088,0.001851271188200597,0.6640600009034833,0.738506
2A,2,124,0.38,0.15,0.11,0.36,0.109506,0.62737,0.175132,0.087992,0.010608030059248055,0.9917721123284206,0.001764316908395962,0.6624868739966897,0.736876
2A,2,125,0.38,0.15,0.11,0.36,0.110044,0.627636,0.174586,0.087734,0.010600778649303042,0.9922546518900947,0.0021529521471041714,0.6645412934517723,0.73768
2A,2,126,0.38,0.15,0.11,0.36,0.110698,0.614172,0.18105,0.09408,0.01053469131844917,0.9930680886029868,0.0018248936325504944,0.6512745337780923,0.72487
2A,2,127,0.38,0.15,0.11,0.36,0.109054,0.620944,0.178762,0.09124,0.010582884735869975,0.9931303860548559,0.0017433359690457511,0.6467076989714317,0.729998
2A,2,128,0.38,0.15,0.11,0.36,0.105772,0.627588,0.177518,0.089122,0.010646111626114002,0.9933466303327928,0.0017172277529536035,0.6374580362258708,0.73336
2A,2,129,0.38,0.15,0.11,0.36,0.107414,0.627144,0.176566,0.088876,0.010626807921175815,0.9939453101296096,0.001601504027051362,0.6496815746074653,0.734558
2A,2,130,0.38,0.15,0.11,0.36,0.109224,0.626758,0.175528,0.08849,0.010605499254924437,0.9946611093314753,0.0013198090426602969,0.6572589385554799,0.735982
2A,2,131,0.38,0.15,0.11,0.36,0.109328,0.623876,0.176984,0.089812,0.010592128480324843,0.9946578592035928,0.0011686471399377863,0.6544549329113477,0.733204
2A,2,132,0.38,0.15,0.11,0.36,0.109608,0.627058,0.175164,0.08817,0.01060327518145834,0.9947561095200002,0.0017775712738179144,0.6563960960801342,0.736666
2A,2,133,0.38,0.15,0.11,0.36,0.110518,0.623744,0.176336,0.089402,0.01057989506760132,0.9949718706452747,0.0016717508565147461,0.6570692479119623,0.734262
2A,2,134,0.38,0.15,0.11,0.36,0.109584,0.627044,0.175208,0.088164,0.010603407536126052,0.9944361824772131,0.0016628455659724601,0.6520828112340527,0.7366280000000001
2A,2,135,0.38,0.15,0.11,0.36,0.108922,0.624546,0.176886,0.089646,0.010598851226374531,0.9943408269848971,0.0022699427234253314,0.6426813257330998,0.733468
2A,2,136,0.38,0.15,0.11,0.36,0.108432,0.622626,0.178272,0.09067,0.0105964525300691,0.9941178510277052,0.0020237037985276576,0.6396396590245533,0.731058
2A,2,137,0.38,0.15,0.11,0.36,0.109204,0.62825,0.174826,0.08772,0.010612416337656371,0.9950502824001312,0.001814030425683428,0.6526821854565801,0.7374539999999999
2A,2,138,0.38,0.15,0.11,0.36,0.107904,0.633644,0.172812,0.08564,0.01065022336992702,0.9946206398469721,0.0018547833026376136,0.6500375081404054,0.741548
2A,2,139,0.38,0.15,0.11,0.36,0.107926,0.624608,0.177446,0.09002,0.010607432035709166,0.9941565243971461,0.001863631946838022,0.6410755042802389,0.732534
2A,2,140,0.38,0.15,0.11,0.36,0.107114,0.62574,0.177486,0.08966,0.010621903240900912,0.9933030772142973,0.0017265278808985206,0.6342502738511667,0.732854
2A,2,141,0.38,0.15,0.11,0.36,0.105506,0.62646,0.17807,0.089964,0.010641658045309732,0.993849589241573,0.002211843484700039,0.6226416862217643,0.731966
2A,2,142,0.38,0.15,0.11,0.36,0.10634,0.621172,0.18033,0.092158,0.010609037156720095,0.9946654756069118,0.0015221336181286363,0.6262260744240129,0.7275119999999999
2A,2,143,0.38,0.15,0.11,0.36,0.1053,0.625042,0.179074,0.090584,0.010639133661295385,0.9947663373386657,0.0019077867345513218,0.6181214682630852,0.730342
2A,2,144,0.38,0.15,0.11,0.36,0.104678,0.62778,0.177894,0.089648,0.010656355859921543,0.9942811861491696,0.0017385159375200086,0.6169527470091852,0.732458
2A,2,145,0.38,0.15,0.11,0.36,0.10674,0.625382,0.177758,0.09012,0.010623223319401269,0.9938838908374593,0.0016970404522193797,0.6256760344376411,0.7321219999999999
2A,2,146,0.38,0.15,0.11,0.36,0.107006,0.62744,0.176506,0.089048,0.010629073873003717,0.9932453769679691,0.0017192627775973897,0.6279229980240985,0.734446
2A,2,147,0.38,0.15,0.11,0.36,0.107598,0.623858,0.178146,0.090398,0.010610748592082598,0.9934946451254077,0.001800796642991581,0.623080249622379,0.731456
2A,2,148,0.38,0.15,0.11,0.36,0.104548,0.626758,0.178534,0.09016,0.010652528815343131,0.9938157142302646,0.0019036572651399018,0.6104953544076891,0.731306
2A,2,149,0.38,0.15,0.11,0.36,0.103788,0.619112,0.18295,0.09415,0.010625842653576656,0.9928296254594963,0.001545747163666419,0.5952621619550482,0.7229
2A,2,150,0.38,0.15,0.11,0.36,0.103406,0.62622,0.179598,0.090776,0.01066415824303307,0.9920043560397946,0.0016897822501438667,0.6012642773880598,0.729626
2A,2,151,0.38,0.15,0.11,0.36,0.104198,0.617882,0.183292,0.094628,0.010616655140017485,0.9929929297044988,0.0015071853290754404,0.6008016530400478,0.72208
2A,2,152,0.38,0.15,0.11,0.36,0.105134,0.623354,0.179992,0.09152,0.010633976059473482,0.992626947636213,0.0017193460007235855,0.6126038322636279,0.728488
2A,2,153,0.38,0.15,0.11,0.36,0.106516,0.631066,0.175112,0.087306,0.01065205536291197,0.9935942748993294,0.0016616640802968835,0.6279310021476395,0.737582
2A,2,154,0.38,0.15,0.11,0.36,0.106676,0.629274,0.175788,0.088262,0.010640751596338425,0.9940661442748026,0.001792152728744753,0.630338600140069,0.73595
2A,2,155,0.38,0.15,0.11,0.36,0.107758,0.632044,0.173752,0.086446,0.010646948110498504,0.9944593604161907,0.0012540545626892577,0.6376757986819233,0.7398020000000001
2A,2,156,0.38,0.15,0.11,0.36,0.109712,0.632008,0.17235,0.08593,0.01062187999570035,0.9946153160597463,0.0016718093689916894,0.6490826771872837,0.74172
2A,2,157,0.38,0.15,0.11,0.36,0.108876,0.638464,0.169594,0.083066,0.010660086069926472,0.994310367842802,0.0018989006604560993,0.6478557835687317,0.74734
2A,2,158,0.38,0.15,0.11,0.36,0.107812,0.630734,0.174266,0.087188,0.010635586174486551,0.9953746946020978,0.002048768482035384,0.6359356091503221,0.738546
2A,2,159,0.38,0.15,0.11,0.36,0.106622,0.630392,0.175288,0.087698,0.010648561403551799,0.9950873639822845,0.0019864732474688474,0.6279480928306923,0.737014
2A,2,160,0.38,0.15,0.11,0.36,0.10634,0.635266,0.172834,0.08556,0.010671307070534913,0.9952338459539339,0.0019490335875640284,0.630696282475727,0.741606
2A,2,161,0.38,0.15,0.11,0.36,0.107346,0.627036,0.176582,0.089036,0.010626171144777652,0.995783686071232,0.001815002662332962,0.6277958198023456,0.7343820000000001
2A,2,162,0.38,0.15,0.11,0.36,0.107386,0.63277,0.173512,0.086332,0.010650130678853063,0.995701230720945,0.0019221500317645535,0.63908552268492,0.740156
2A,2,163,0.38,0.15,0.11,0.36,0.107902,0.626454,0.176482,0.089162,0.010616217954552084,0.9950739150982677,0.0018430155078997402,0.6352093707277565,0.734356
2A,2,164,0.38,0.15,0.11,0.36,0.10853,0.627878,0.175442,0.08815,0.010618336836257498,0.9942161560743566,0.001547638059615892,0.6398775988314164,0.7364080000000001
2A,2,165,0.38,0.15,0.11,0.36,0.109488,0.629654,0.173824,0.087034,0.010615026075935867,0.9944620544573083,0.0018360701700297418,0.6453604271906138,0.7391420000000001
2A,2,166,0.38,0.15,0.11,0.36,0.107374,0.630852,0.174564,0.08721,0.01064315285490351,0.9937667141726183,0.0019183566714559756,0.6367280260291213,0.7382259999999999
2A,2,167,0.38,0.15,0.11,0.36,0.105916,0.630434,0.175748,0.087902,0.01065508237319811,0.993703028926218,0.002214112752761065,0.62435980914175,0.7363500000000001
2A,2,168,0.38,0.15,0.11,0.36,0.104982,0.625084,0.179138,0.090796,0.010641311637127856,0.9939553549461961,0.0017631397612943949,0.6168672541005376,0.730066
2A,2,169,0.38,0.15,0.11,0.36,0.10557,0.623126,0.179848,0.091456,0.010627502310438729,0.9947701834194466,0.0017108048017704118,0.6147068409179098,0.728696
2A,2,170,0.38,0.15,0.11,0.36,0.105546,0.624516,0.178984,0.090954,0.010632623302383425,0.9948982772799508,0.00208820945360773,0.6155615994973653,0.730062
2A,2,171,0.38,0.15,0.11,0.36,0.106894,0.624474,0.178228,0.090404,0.010619593794383646,0.9949669947941326,0.0020309253493452314,0.6261725175860845,0.731368
2A,2,172,0.38,0.15,0.11,0.36,0.105674,0.633822,0.174072,0.086432,0.010673828197448476,0.9949041123931217,0.002158354514346505,0.6324683685539737,0.739496
2A,2,173,0.38,0.15,0.11,0.36,0.10615,0.629654,0.175986,0.08821,0.010649076340658216,0.9951858732325325,0.0020625023668600635,0.629643985568304,0.735804
2A,2,174,0.38,0.15,0.11,0.36,0.105484,0.62217,0.180228,0.092118,0.01062142230536104,0.9943108333757463,0.0023412306159938706,0.6168725103001513,0.727654
2A,2,175,0.38,0.15,0.11,0.36,0.106716,0.62342,0.17891,0.090954,0.010616114425223977,0.9943694942123035,0.002373250542601433,0.6267096071281735,0.730136
2A,2,176,0.38,0.15,0.11,0.36,0.107998,0.61992,0.179718,0.092364,0.01058420489146892,0.9940953124544222,0.0023052663757162344,0.631175385784162,0.7279180000000001
2A,2,177,0.38,0.15,0.11,0.36,0.108344,0.624856,0.177014,0.089786,0.010604464059610534,0.9941406827725741,0.002081274416955287,0.6341778497995356,0.7332
2A,2,178,0.38,0.15,0.11,0.36,0.107444,0.62638,0.176954,0.089222,0.010622537579454314,0.9936116924736689,0.0020001036540369306,0.6317782610233185,0.733824
2A,2,179,0.38,0.15,0.11,0.36,0.108216,0.630414,0.174076,0.087294,0.010630295834365117,0.9930925804707675,0.001530660567027737,0.639936049040436,0.73863
2A,2,180,0.38,0.15,0.11,0.36,0.108474,0.634894,0.171666,0.084966,0.010648496010448713,0.993426799472364,0.0012597979490415732,0.6442115219007212,0.7433679999999999
2A,2,181,0.38,0.15,0.11,0.36,0.107306,0.63083,0.174658,0.087206,0.01064411868686243,0.9942864174388487,0.0014952894041538264,0.6382886689872732,0.738136
2A,2,182,0.38,0.15,0.11,0.36,0.106482,0.621732,0.179926,0.09186,0.010610207256846511,0.9945660361171433,0.0016351377209915285,0.6229381662201794,0.7282139999999999
2A,2,183,0.38,0.15,0.11,0.36,0.105246,0.62839,0.177168,0.089196,0.010652252382257633,0.9948774990145645,0.002289717839344875,0.6220829093411868,0.733636
2A,2,184,0.38,0.15,0.11,0.36,0.106134,0.628372,0.176716,0.088778,0.01064583292341355,0.9951903707108699,0.0016211766415998913,0.6236715087223906,0.7345060000000001
2A,2,185,0.38,0.15,0.11,0.36,0.104578,0.62486,0.179442,0.09112,0.010642609108065483,0.994595595368127,0.0015559099716379416,0.6173614556555346,0.729438
2A,2,186,0.38,0.15,0.11,0.36,0.107816,0.621922,0.178852,0.09141,0.010596914667027184,0.9941275702644621,0.0017065733271649029,0.6273951999019127,0.729738
2A,2,187,0.38,0.15,0.11,0.36,0.10567,0.623852,0.179246,0.091232,0.010626884028828176,0.9940836204003783,0.0014798706099834573,0.6229922016083805,0.729522
2A,2,188,0.38,0.15,0.11,0.36,0.105712,0.627708,0.177254,0.089326,0.010644726905943104,0.9942239712358403,0.0018407419486556032,0.6246261576218398,0.7334200000000001
2A,2,189,0.38,0.15,0.11,0.36,0.105414,0.626956,0.177818,0.089812,0.010645820211076325,0.994592475018019,0.0018379298738392116,0.6202031286598747,0.73237
2A,2,190,0.38,0.15,0.11,0.36,0.103944,0.620396,0.182198,0.093462,0.010628299440444237,0.9936655725582839,0.002187710446501713,0.6067014922525055,0.72434
2A,2,191,0.38,0.15,0.11,0.36,0.10351,0.623036,0.181026,0.092428,0.010646155453491844,0.9931207546319528,0.0019574821794007256,0.6076684645143335,0.726546
2A,2,192,0.38,0.15,0.11,0.36,0.105874,0.628134,0.176998,0.088994,0.010645343506617881,0.9931471252189459,0.0023559485463022878,0.6248953950632418,0.734008
2A,2,193,0.38,0.15,0.11,0.36,0.106178,0.62435,0.178722,0.09075,0.01062570944620037,0.9935322204206488,0.00205039841132938,0.6231358498275711,0.730528
2A,2,194,0.38,0.15,0.11,0.36,0.106642,0.622112,0.179594,0.091652,0.010610873500006413,0.9932240331250098,0.0022405065815616475,0.6187716643836413,0.728754
2A,2,195,0.38,0.15,0.11,0.36,0.107352,0.623142,0.178668,0.090838,0.010609884286077077,0.9927823431774093,0.002049417910755686,0.6251477048736879,0.730494
2A,2,196,0.38,0.15,0.11,0.36,0.106106,0.629428,0.17623,0.088236,0.010650952487377532,0.9927423497655088,0.0021054015906954234,0.6262511500349291,0.735534
2A,2,197,0.38,0.15,0.11,0.36,0.106826,0.622138,0.179456,0.09158,0.010606727546413678,0.9924804116785908,0.0019876270588249476,0.6272141408673815,0.728964
2A,2,198,0.38,0.15,0.11,0.36,0.107402,0.628376,0.175824,0.088398,0.010629332383567287,0.9925413944026504,0.0017515049156104365,0.6318983947936022,0.735778
2A,2,199,0.38,0.15,0.11,0.36,0.107454,0.63145,0.17408,0.087016,0.010642460529894916,0.9927945832594114,0.0017371316494767574,0.6386858699335194,0.738904
2A,2,200,0.38,0.15,0.11,0.36,0.106792,0.6281,0.176352,0.088756,0.010634602010662369,0.9917711428358418,0.0019672002148675392,0.6306066249911984,0.734892
2A,2,201,0.38,0.15,0.11,0.36,0.107844,0.628066,0.175644,0.088446,0.010623911330904515,0.9917318512488651,0.0019676189610907356,0.6352263201578028,0.7359100000000001
2A,2,202,0.38,0.15,0.11,0.36,0.107012,0.629268,0.175666,0.088054,0.010640881435837576,0.9911519318943703,0.0017118489225447443,0.6302253348679541,0.73628
2A,2,203,0.38,0.15,0.11,0.36,0.106936,0.630196,0.175084,0.087784,0.010641882558750718,0.9910990038240044,0.0015580828189977437,0.6335711585215426,0.737132
2A,2,204,0.38,0.15,0.11,0.36,0.107004,0.638654,0.170742,0.0836,0.01068145425763387,0.9920306143593257,0.0018372337773028583,0.6401204976203844,0.745658
2A,2,205,0.38,0.15,0.11,0.36,0.109374,0.627252,0.174984,0.08839,0.010603342327115413,0.9925086549638807,0.0017079208405799756,0.6403375284088986,0.736626
2A,2,206,0.38,0.15,0.11,0.36,0.106626,0.63555,0.172682,0.085142,0.01067182474016035,0.9927162012265958,0.0019348644547863365,0.6336374037368409,0.742176
2A,2,207,0.38,0.15,0.11,0.36,0.106506,0.636236,0.172294,0.084964,0.0106758703281181,0.9930354011405166,0.002237153150726182,0.6358256870379457,0.742742
2A,2,208,0.38,0.15,0.11,0.36,0.108934,0.627538,0.175202,0.088326,0.01060953126292884,0.992851754498635,0.0018943640273125987,0.6333987649444484,0.736472
