target_name,run,generation,X_L,X_F,X_B,X_C,mean_risk,mean_fitness,p_F_given_L,p_L_given_F,p_L_given_B,f_L,f_F,f_B,f_C,CM,expected_p_F_given_L,expected_p_L_given_F,expected_p_L_given_B,expected_f_L,expected_f_F,expected_f_B,expected_f_C,expected_CM
Figure 2B,0,774,0.25,0.19,0.03,0.53,0.20052516,-0.20052516,0.959331709175804,0.01576150103796845,0.6436234496380332,0.10403399999999995,0.5987480000000001,0.19354199999999977,0.1036759999999999,0.702782,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,775,0.25,0.19,0.03,0.53,0.2001328,-0.2001328,0.958985658614117,0.015365898578474372,0.6467000605599607,0.10435599999999973,0.6030779999999991,0.1912020000000001,0.1013639999999998,0.7074339999999988,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,776,0.25,0.19,0.03,0.53,0.20070308,-0.20070308,0.959300714840833,0.016333751345031535,0.6376711976385032,0.10241000000000003,0.5955180000000002,0.19629199999999988,0.10577999999999982,0.6979280000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,777,0.25,0.19,0.03,0.53,0.20092096,-0.20092096,0.9596239013042923,0.016157105714669866,0.6428973074571255,0.10514999999999983,0.5940559999999993,0.19531599999999977,0.10547799999999985,0.6992059999999991,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,778,0.25,0.19,0.03,0.53,0.20036448,-0.20036448,0.9592756647836244,0.016257598052794163,0.6442252089226572,0.10389799999999987,0.6003119999999998,0.19287599999999994,0.10291399999999974,0.7042099999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,779,0.25,0.19,0.03,0.53,0.20083072000000002,-0.20083072000000002,0.9588129143201176,0.016467517837632135,0.6457125292843181,0.1055119999999997,0.5958379999999998,0.1940819999999997,0.10456799999999974,0.7013499999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,780,0.25,0.19,0.03,0.53,0.20060592,-0.20060592,0.9604807635284717,0.01659003227539056,0.641566397368668,0.10336799999999984,0.5976560000000004,0.19449599999999997,0.10447999999999974,0.7010240000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,781,0.25,0.19,0.03,0.53,0.20128652,-0.20128652,0.9599076362803846,0.01691735037056284,0.6353708854274266,0.10366199999999982,0.5897180000000005,0.19836799999999982,0.10825199999999979,0.6933800000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,782,0.25,0.19,0.03,0.53,0.20023716,-0.20023716,0.9606664484998215,0.01636607548379268,0.6342247910632715,0.10209999999999982,0.6018760000000005,0.19307400000000013,0.10294999999999986,0.7039760000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,783,0.25,0.19,0.03,0.53,0.2010586,-0.2010586,0.9610247384610662,0.016730837194843355,0.632605724439538,0.10210799999999974,0.5922239999999995,0.19799000000000033,0.10767799999999986,0.6943319999999993,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,784,0.25,0.19,0.03,0.53,0.20063936000000002,-0.20063936000000002,0.9605727527994532,0.016198529297592273,0.6431361152433908,0.10358199999999972,0.5972019999999999,0.19461800000000012,0.1045979999999998,0.7007839999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,785,0.25,0.19,0.03,0.53,0.20040168,-0.20040168,0.9595799085255368,0.016440556593711176,0.6374161286156519,0.10244999999999971,0.5992480000000002,0.19433600000000015,0.10396599999999973,0.7016979999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,786,0.25,0.19,0.03,0.53,0.20054248000000002,-0.20054248000000002,0.9582128902080809,0.016805263003832817,0.6316598570182324,0.10188599999999998,0.5975660000000004,0.19551400000000005,0.10503399999999981,0.6994520000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,787,0.25,0.19,0.03,0.53,0.2009022,-0.2009022,0.95889090805916,0.01610082226705654,0.6317261706425316,0.1030959999999997,0.5940879999999997,0.1964820000000002,0.1063339999999998,0.6971839999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,788,0.25,0.19,0.03,0.53,0.20063644,-0.20063644,0.9585611234749236,0.016568569187641588,0.6361336017023504,0.10351199999999972,0.5970300000000001,0.19477999999999993,0.10467799999999985,0.7005419999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,789,0.25,0.19,0.03,0.53,0.20032912,-0.20032912,0.9578966287379175,0.015681260585981086,0.6464597386784365,0.10393399999999976,0.6007540000000002,0.192626,0.10268599999999978,0.704688,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,790,0.25,0.19,0.03,0.53,0.2006782,-0.2006782,0.957356742572841,0.01649256250239345,0.6458864206029217,0.10442799999999992,0.5964440000000006,0.19458199999999998,0.10454599999999965,0.7008720000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,791,0.25,0.19,0.03,0.53,0.20024696,-0.20024696,0.9576515972104634,0.016120315140172554,0.6544043427279737,0.10523199999999971,0.6015119999999996,0.19154800000000016,0.10170799999999978,0.7067439999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,792,0.25,0.19,0.03,0.53,0.20051608,-0.20051608,0.9567607314702722,0.016465132438266326,0.6434042029127105,0.10305199999999978,0.5987040000000006,0.19414000000000006,0.10410399999999985,0.7017560000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,793,0.25,0.19,0.03,0.53,0.20084376,-0.20084376,0.9558617819140424,0.016522316983996838,0.6412784178716999,0.1034659999999998,0.5952140000000005,0.1956260000000002,0.10569399999999979,0.6986800000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,794,0.25,0.19,0.03,0.53,0.20055528,-0.20055528,0.9557721756295395,0.017052246843891422,0.6422270352858703,0.10401199999999967,0.5981039999999997,0.19393199999999983,0.10395199999999988,0.7021159999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,795,0.25,0.19,0.03,0.53,0.2005968,-0.2005968,0.9575241357290307,0.016999059195975247,0.6431978206233849,0.10452199999999985,0.598156000000001,0.19352799999999992,0.10379399999999991,0.7026780000000009,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,796,0.25,0.19,0.03,0.53,0.20007036,-0.20007036,0.958983227944826,0.018054656875204765,0.6470203725061484,0.10414399999999983,0.6036480000000005,0.1910580000000002,0.10114999999999977,0.7077920000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,797,0.25,0.19,0.03,0.53,0.20096592000000002,-0.20096592000000002,0.9589703696799988,0.019109943874225682,0.6332675049641611,0.10287399999999972,0.5930040000000003,0.19721600000000009,0.10690599999999982,0.695878,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,798,0.25,0.19,0.03,0.53,0.20046496,-0.20046496,0.9604620763297318,0.018117576285084515,0.6479376287775745,0.10574799999999991,0.5994400000000002,0.19223199999999976,0.1025799999999999,0.7051880000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,799,0.25,0.19,0.03,0.53,0.19976952,-0.19976952,0.960278072279641,0.018363941756845806,0.6423905898598112,0.10330399999999967,0.6068040000000005,0.18998400000000046,0.09990799999999977,0.7101080000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,800,0.25,0.19,0.03,0.53,0.20040244000000002,-0.20040244000000002,0.9602132235053435,0.01790983779242937,0.6425782249472638,0.10385599999999981,0.5999320000000005,0.1930819999999997,0.10312999999999992,0.7037880000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,801,0.25,0.19,0.03,0.53,0.20066016,-0.20066016,0.9602268529574115,0.01738313488390152,0.6450282648001172,0.10501399999999986,0.597438,0.1936139999999997,0.10393399999999976,0.7024519999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,802,0.25,0.19,0.03,0.53,0.20036824,-0.20036824,0.9605232460044295,0.01753983618245852,0.6471324144775225,0.10506799999999974,0.6004580000000003,0.19211399999999976,0.10235999999999974,0.705526,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,803,0.25,0.19,0.03,0.53,0.20044576,-0.20044576,0.959007676934382,0.017471568443482355,0.6420102236795562,0.10385199999999978,0.5996520000000007,0.19318799999999967,0.10330799999999993,0.7035040000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,804,0.25,0.19,0.03,0.53,0.20048816,-0.20048816,0.9595904865705579,0.017975532432432904,0.6426277160059116,0.10300399999999979,0.5989080000000003,0.1940839999999999,0.10400399999999987,0.7019120000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,805,0.25,0.19,0.03,0.53,0.20055284,-0.20055284,0.9604423759290306,0.018398827956031597,0.6410945093539199,0.10228399999999986,0.5973960000000004,0.1953860000000001,0.10493399999999985,0.6996800000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,806,0.25,0.19,0.03,0.53,0.200976,-0.200976,0.9604836754593906,0.017861490026360474,0.649514458899681,0.10510199999999985,0.5938160000000006,0.19539600000000013,0.10568599999999982,0.6989180000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,807,0.25,0.19,0.03,0.53,0.20026936,-0.20026936,0.9614873514903651,0.017846459712448665,0.6465767214349983,0.10310999999999988,0.6015260000000011,0.19268200000000013,0.10268199999999968,0.704636000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,808,0.25,0.19,0.03,0.53,0.20081880000000002,-0.20081880000000002,0.9601583130048409,0.01836563597876248,0.6398123533011956,0.10293999999999975,0.5949500000000002,0.19615000000000016,0.10595999999999976,0.6978899999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,809,0.25,0.19,0.03,0.53,0.20102899999999999,-0.20102899999999999,0.9609179685222562,0.018343045410461636,0.643085826901624,0.1040299999999999,0.5924400000000002,0.1968259999999997,0.10670399999999977,0.6964700000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,810,0.25,0.19,0.03,0.53,0.2000096,-0.2000096,0.9613364379021603,0.017836637519380156,0.6484276412130361,0.10301999999999985,0.6043200000000014,0.19135200000000008,0.10130799999999988,0.7073400000000013,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,811,0.25,0.19,0.03,0.53,0.20038148,-0.20038148,0.9621906103967363,0.01806215879554537,0.6504152513984761,0.10373999999999985,0.5996980000000004,0.19334799999999983,0.10321399999999974,0.7034380000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,812,0.25,0.19,0.03,0.53,0.20104528,-0.20104528,0.9626001206143827,0.01846432799863863,0.6511353691688466,0.1047879999999999,0.5928120000000001,0.1961159999999999,0.10628399999999982,0.6976,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,813,0.25,0.19,0.03,0.53,0.20078844,-0.20078844,0.9632627737389808,0.018322789948498435,0.6566540523372222,0.10515799999999986,0.595298,0.19473200000000004,0.1048119999999997,0.7004559999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,814,0.25,0.19,0.03,0.53,0.20057104,-0.20057104,0.9632320047498993,0.01894984079817004,0.6625497376314381,0.10554399999999974,0.5977459999999993,0.1932859999999999,0.10342399999999997,0.7032899999999991,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,815,0.25,0.19,0.03,0.53,0.20141820000000002,-0.20141820000000002,0.9634184496888493,0.01856596472502599,0.6556861513499708,0.10514799999999982,0.5881039999999992,0.19836999999999988,0.10837799999999971,0.693251999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,816,0.25,0.19,0.03,0.53,0.20069344,-0.20069344,0.9623794520605933,0.017774474145706366,0.6547594977520242,0.10388799999999986,0.5962380000000006,0.19499399999999995,0.10487999999999968,0.7001260000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,817,0.25,0.19,0.03,0.53,0.20120072,-0.20120072,0.9617227433658266,0.01749228398901142,0.6558942154496996,0.10466199999999978,0.590988,0.19711600000000032,0.10723399999999984,0.6956499999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,818,0.25,0.19,0.03,0.53,0.20018596,-0.20018596,0.9613791196970466,0.01654744954847573,0.6632849096303685,0.10508599999999992,0.6030440000000008,0.19071000000000024,0.10115999999999982,0.7081300000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,819,0.25,0.19,0.03,0.53,0.2003432,-0.2003432,0.9623737270609947,0.016152499418119824,0.659946499853337,0.1047619999999997,0.6006659999999994,0.1921939999999999,0.1023779999999998,0.7054279999999991,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,820,0.25,0.19,0.03,0.53,0.20052416,-0.20052416,0.9622100671894556,0.017202084883740445,0.6535143204149267,0.10427199999999964,0.5977020000000007,0.19412200000000004,0.10390399999999994,0.7019740000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,821,0.25,0.19,0.03,0.53,0.2001098,-0.2001098,0.9612255093568867,0.01712502863270507,0.6524029254711288,0.10335599999999977,0.6030280000000008,0.19184199999999987,0.10177399999999986,0.7063840000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,822,0.25,0.19,0.03,0.53,0.2011902,-0.2011902,0.9608156893434512,0.01713542488776632,0.6461397365431761,0.1033959999999998,0.5903380000000007,0.19828800000000002,0.10797799999999948,0.6937340000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,823,0.25,0.19,0.03,0.53,0.2007692,-0.2007692,0.9610751400742139,0.01694761285979355,0.6486843266470531,0.10372399999999997,0.5955620000000007,0.19539399999999998,0.10531999999999964,0.6992860000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,824,0.25,0.19,0.03,0.53,0.20144908,-0.20144908,0.959961211133523,0.017601867653861517,0.6356527976697709,0.10253399999999986,0.5874599999999999,0.20021000000000036,0.10979599999999984,0.6899939999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,825,0.25,0.19,0.03,0.53,0.20123680000000002,-0.20123680000000002,0.9598433704670429,0.01804597383698062,0.6392066770113031,0.10223199999999986,0.5905860000000004,0.1986780000000001,0.10850399999999982,0.6928180000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,826,0.25,0.19,0.03,0.53,0.20093552,-0.20093552,0.9607710181472474,0.017378582719260616,0.6393288541570042,0.1028419999999998,0.5937579999999999,0.1967820000000002,0.1066179999999999,0.6965999999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,827,0.25,0.19,0.03,0.53,0.20050576,-0.20050576,0.960505681523186,0.016504927314673838,0.6457786730722533,0.10410199999999971,0.5990520000000001,0.19333600000000006,0.10350999999999973,0.7031539999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,828,0.25,0.19,0.03,0.53,0.20050112,-0.20050112,0.9615507666727744,0.016423646851137664,0.6440705893489767,0.10355799999999976,0.5983459999999999,0.19412999999999989,0.10396599999999989,0.7019039999999996,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,829,0.25,0.19,0.03,0.53,0.20021792,-0.20021792,0.961439544516929,0.016281966753401614,0.6432367785997655,0.10368799999999978,0.6016660000000004,0.19236600000000004,0.10227999999999984,0.7053540000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,830,0.25,0.19,0.03,0.53,0.20056828000000002,-0.20056828000000002,0.9618231392578921,0.015832187996587168,0.6372354929629781,0.10259999999999973,0.5980080000000003,0.1947620000000005,0.10462999999999971,0.700608,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,831,0.25,0.19,0.03,0.53,0.20112032,-0.20112032,0.9629417085617288,0.016444722710505576,0.6326078708681233,0.10274799999999988,0.5915360000000008,0.19797600000000004,0.10773999999999978,0.6942840000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,832,0.25,0.19,0.03,0.53,0.20069416,-0.20069416,0.9631493390876136,0.016616830761277655,0.6315785836982564,0.10203799999999998,0.5960300000000004,0.19616999999999984,0.10576199999999977,0.6980680000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,833,0.25,0.19,0.03,0.53,0.200381,-0.200381,0.9631065885295268,0.016607936845722707,0.6403147921273529,0.10293599999999985,0.5998879999999993,0.19367000000000012,0.10350599999999986,0.7028239999999991,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,834,0.25,0.19,0.03,0.53,0.20085476,-0.20085476,0.9627086075708539,0.016472687178795357,0.6361603106481658,0.10299399999999975,0.5947380000000002,0.19619200000000003,0.10607599999999975,0.697732,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,835,0.25,0.19,0.03,0.53,0.20080696,-0.20080696,0.9639311684237072,0.01617734005285016,0.6373277530180722,0.1026659999999999,0.5947840000000005,0.1964400000000002,0.1061099999999998,0.6974500000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,836,0.25,0.19,0.03,0.53,0.20066592,-0.20066592,0.9643463319100997,0.015008218135744145,0.6433932862282502,0.10363399999999987,0.5969840000000005,0.19468399999999994,0.104698,0.7006180000000004,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,837,0.25,0.19,0.03,0.53,0.19997356,-0.19997356,0.9640834261400106,0.014973475563924483,0.6465874065981336,0.10262599999999979,0.6049740000000002,0.1912000000000004,0.10120000000000004,0.7076,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,838,0.25,0.19,0.03,0.53,0.20038076000000002,-0.20038076000000002,0.9639245998380482,0.01544192291304194,0.6408807653304993,0.10268199999999993,0.5996920000000002,0.19394599999999992,0.10367999999999986,0.7023740000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,839,0.25,0.19,0.03,0.53,0.20072892,-0.20072892,0.9636830324987914,0.015601046681898661,0.6418547841961036,0.10481199999999984,0.5963080000000002,0.19435799999999975,0.10452199999999993,0.70112,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,840,0.25,0.19,0.03,0.53,0.20019592,-0.20019592,0.9646060427401784,0.01551351700528412,0.6495334871900003,0.10473599999999979,0.6022499999999996,0.19142599999999987,0.10158799999999987,0.7069859999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,841,0.25,0.19,0.03,0.53,0.20063744,-0.20063744,0.965258085747708,0.01544770814054969,0.6472236170624169,0.10626599999999964,0.5976620000000006,0.19280599999999978,0.10326599999999984,0.7039280000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,842,0.25,0.19,0.03,0.53,0.20067236,-0.20067236,0.9652267195673744,0.01577952467350103,0.6423338830423941,0.10444400000000001,0.5968980000000006,0.19427599999999992,0.10438199999999961,0.7013420000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,843,0.25,0.19,0.03,0.53,0.20061964000000002,-0.20061964000000002,0.9649232499449283,0.016211088775797366,0.636692586227126,0.10282199999999989,0.5966800000000003,0.19543800000000008,0.10506000000000015,0.6995020000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,844,0.25,0.19,0.03,0.53,0.20100444,-0.20100444,0.965697091412152,0.016722797379173194,0.6302458488615972,0.10184799999999979,0.5925179999999999,0.1980439999999997,0.10758999999999991,0.6943659999999997,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,845,0.25,0.19,0.03,0.53,0.20014511999999998,-0.20014511999999998,0.9657794652903925,0.017164180516676345,0.6314752064152437,0.10045199999999971,0.6021479999999998,0.19399600000000036,0.1034039999999999,0.7025999999999994,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,846,0.25,0.19,0.03,0.53,0.20030612,-0.20030612,0.9654802182545434,0.016310463472847557,0.6435133551919496,0.10264799999999986,0.601066000000001,0.19318000000000005,0.10310599999999996,0.7037140000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,847,0.25,0.19,0.03,0.53,0.20104948000000003,-0.20104948000000003,0.9662333856779295,0.01655017128139487,0.6409187089408332,0.10339399999999986,0.5927300000000011,0.19694400000000004,0.10693199999999993,0.696124000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,848,0.25,0.19,0.03,0.53,0.20079656,-0.20079656,0.9665390387648533,0.017604302291635815,0.6451803753530263,0.10394399999999986,0.5952680000000009,0.19541599999999992,0.10537199999999984,0.6992120000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,849,0.25,0.19,0.03,0.53,0.20080816,-0.20080816,0.9668642611195614,0.018283249307365128,0.6499522108345379,0.1054679999999997,0.5958200000000008,0.19416400000000003,0.10454799999999968,0.7012880000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,850,0.25,0.19,0.03,0.53,0.20028932,-0.20028932,0.967769104834992,0.017609524374548272,0.6488699501208138,0.10415399999999976,0.6008839999999989,0.19249400000000005,0.1024679999999999,0.7050379999999986,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,851,0.25,0.19,0.03,0.53,0.20023484,-0.20023484,0.9677820741229856,0.01727191042480959,0.6500860544464114,0.10470599999999976,0.6019220000000008,0.1915880000000001,0.10178399999999996,0.7066280000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,852,0.25,0.19,0.03,0.53,0.19976604,-0.19976604,0.9677183015056448,0.017180392406148794,0.6522545977227809,0.10498399999999979,0.6071660000000014,0.18880400000000003,0.09904599999999984,0.7121500000000012,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,853,0.25,0.19,0.03,0.53,0.2002302,-0.2002302,0.967408557660288,0.01694071248457925,0.655814697152876,0.10656399999999999,0.6030320000000008,0.18980200000000008,0.10060199999999968,0.7095960000000008,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,854,0.25,0.19,0.03,0.53,0.19959880000000002,-0.19959880000000002,0.9670022018721809,0.017423420911296186,0.6526228927510171,0.1051879999999998,0.6096840000000004,0.18731200000000006,0.09781599999999985,0.7148720000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,855,0.25,0.19,0.03,0.53,0.200243,-0.200243,0.9679441658562452,0.017678558890932092,0.6416726404507859,0.10443999999999977,0.6021700000000001,0.19155200000000008,0.10183799999999972,0.7066099999999998,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,856,0.25,0.19,0.03,0.53,0.20026096000000002,-0.20026096000000002,0.967261738705101,0.017639605429476752,0.6390440352028599,0.10437399999999983,0.6018980000000008,0.19173799999999994,0.10198999999999986,0.7062720000000007,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,857,0.25,0.19,0.03,0.53,0.20031584,-0.20031584,0.9669182644654324,0.017174990285451035,0.6284036468572444,0.10116999999999989,0.5997840000000008,0.1948599999999999,0.10418599999999983,0.7009540000000006,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,858,0.25,0.19,0.03,0.53,0.19990264,-0.19990264,0.9668305926657029,0.016655480994764608,0.6453585568891702,0.10363999999999983,0.6050740000000001,0.19070600000000015,0.1005799999999998,0.708714,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,859,0.25,0.19,0.03,0.53,0.20010776000000002,-0.20010776000000002,0.9673835037337423,0.016752566728773406,0.6418713537149204,0.10252999999999983,0.6025760000000002,0.19261600000000037,0.10227799999999991,0.705106,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,860,0.25,0.19,0.03,0.53,0.20100948,-0.20100948,0.9674856555043645,0.016935804735465878,0.6406281344617801,0.1032279999999998,0.5924520000000004,0.19730599999999995,0.10701399999999989,0.6956800000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,861,0.25,0.19,0.03,0.53,0.2011308,-0.2011308,0.9671973237834756,0.016981502243347595,0.636420803899645,0.10265199999999991,0.5906959999999992,0.19858000000000015,0.10807199999999975,0.6933479999999992,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,862,0.25,0.19,0.03,0.53,0.20166324,-0.20166324,0.967568791035123,0.015642673796929806,0.6511381104770557,0.1061539999999998,0.5857460000000003,0.19892000000000007,0.10917999999999987,0.6919000000000002,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,863,0.25,0.19,0.03,0.53,0.20117884,-0.20117884,0.9671026840837237,0.015018087645547936,0.6497224883081544,0.10514599999999993,0.5917920000000005,0.1963420000000002,0.10671999999999976,0.6969380000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,864,0.25,0.19,0.03,0.53,0.20092832000000002,-0.20092832000000002,0.966923687156636,0.014699446781992856,0.6550248613380945,0.10477999999999982,0.5938420000000002,0.195654,0.1057239999999998,0.6986220000000001,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,865,0.25,0.19,0.03,0.53,0.20041076000000002,-0.20041076000000002,0.9668502388831945,0.015353334551935997,0.6541257738712359,0.10365999999999982,0.599566,0.19342400000000012,0.10334999999999993,0.7032259999999999,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,866,0.25,0.19,0.03,0.53,0.20072404,-0.20072404,0.9660354618681295,0.015648340667847142,0.6528298674866491,0.10511399999999985,0.5962059999999997,0.19426799999999986,0.10441199999999964,0.7013199999999995,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,867,0.25,0.19,0.03,0.53,0.20037291999999998,-0.20037291999999998,0.9663094549451362,0.014934222186469075,0.6574164538645264,0.10558999999999996,0.6002320000000003,0.19196600000000014,0.1022119999999999,0.7058220000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,868,0.25,0.19,0.03,0.53,0.20078356,-0.20078356,0.9660348279001947,0.01479480215127588,0.6468308959829785,0.10375199999999987,0.5953820000000006,0.19547199999999992,0.10539399999999965,0.6991340000000005,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
Figure 2B,0,869,0.25,0.19,0.03,0.53,0.20063936000000002,-0.20063936000000002,0.9663516373602352,0.014622109094911594,0.6584080891853359,0.10529399999999974,0.5974480000000005,0.1934920000000003,0.10376599999999982,0.7027420000000003,0.94,0.01,0.1,0.04,0.28,0.37,0.31,0.31
